,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
660,660,55,1963,Graduation,Together,56253.0,0,1,07-12-2012,83,133.25,52.76712190333497,127.29,92.69,48.9195012386357,4,7,2,9,6,0,0,0,0,0,0,3,11,0
661,661,7093,1985,Graduation,Married,19986.0,1,0,14-11-2013,74,113.99,38.92889934916723,101.41,71.68,43.29624786216476,1,0,0,3,7,0,0,0,0,0,0,3,11,0
662,662,5084,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,146.59,38.58013865458416,113.25,77.79,45.87967018094091,1,6,4,13,4,0,0,0,0,0,0,3,11,0
663,663,1777,1980,Basic,Married,25965.0,0,0,07-09-2012,29,95.72,32.227927323025305,55.5,61.84,29.010504463702578,1,2,0,3,8,0,0,0,0,0,0,3,11,0
664,664,8162,1956,Master,Together,14661.0,0,0,01-01-2013,88,95.18,37.719803908413375,103.12,58.87,32.60242418065657,1,1,0,3,6,0,0,0,0,0,0,3,11,0
665,665,10826,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,96.36,41.00128142361551,94.95,64.1,48.17964472154405,1,1,1,2,8,0,0,0,0,0,0,3,11,0
666,666,8754,1974,PhD,Together,45068.0,0,1,16-05-2013,25,118.58,51.102757627087456,128.94,91.32,61.64645658970981,1,1,0,2,7,0,0,0,0,0,0,3,11,0
667,667,1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,108.42,18.14971262444082,59.44,42.64,35.522867611181816,2,2,0,3,6,0,0,0,0,0,0,3,11,0
668,668,11007,1968,PhD,Married,29187.0,1,0,09-05-2013,43,97.87,53.12105420145164,111.34,94.23,54.60664872865458,1,1,0,3,8,0,0,0,0,0,0,3,11,0
669,669,7426,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,113.98,35.59633459832344,110.44,67.37,51.15805233791888,3,3,1,5,3,0,0,0,0,0,0,3,11,0
670,670,9153,1964,PhD,Married,59304.0,0,1,29-07-2013,81,137.18,43.26517175647294,136.07,100.33,67.66548714308718,3,7,8,10,5,0,0,0,0,0,0,3,11,0
671,671,10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,155.63,50.4535037601386,141.7,77.73,65.177136181249,5,5,2,9,6,0,0,0,0,0,0,3,11,0
672,672,9204,1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,147.2,48.00070954038724,111.82,63.68,47.8820447368354,4,4,3,6,3,0,0,0,0,0,0,3,11,0
673,673,3197,1980,Graduation,Married,77353.0,0,1,16-12-2013,38,156.83,51.02677687693184,123.01,79.57,54.18921361047625,2,6,4,8,4,0,0,0,0,0,0,3,11,0
674,674,2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,141.24,51.88966313803344,120.77,75.72,66.80543366790938,2,2,4,8,8,0,0,0,0,0,0,3,11,0
675,675,6961,1974,Graduation,Married,26751.0,2,0,22-05-2014,26,120.95,48.80065400209642,108.49,76.42,48.31867192988533,1,1,0,2,8,0,0,0,0,0,0,3,11,0
676,676,4673,1963,PhD,Married,81300.0,0,1,30-10-2012,17,147.88,44.64235723581699,124.83,96.37,57.7948494569843,3,10,3,5,5,0,0,0,1,0,0,3,11,1
677,677,9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,137.53,41.185070614983765,93.69,68.93,39.82746847753741,1,2,2,12,1,0,0,0,0,0,0,3,11,0
678,678,8779,1985,2n Cycle,Married,36145.0,1,0,16-06-2013,13,65.66,33.513140444499044,70.85,59.05,42.68029292633715,4,4,1,3,9,1,0,0,0,0,0,3,11,1
679,679,9596,1980,PhD,Single,65295.0,0,0,23-12-2013,19,145.51,38.38575125479202,93.37,66.58,46.69225759583589,1,3,3,13,2,0,0,0,0,0,0,3,11,0
680,680,2891,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,121.3,26.247582288060286,92.42,62.87,41.01884565025232,2,8,9,4,6,0,0,0,0,0,0,3,11,0
681,681,4910,1967,Graduation,Divorced,68743.0,0,0,30-08-2012,81,112.61,22.730527472105305,63.4,53.87,27.68249609933774,1,11,5,13,7,0,0,0,0,0,0,3,11,0
682,682,75,1982,2n Cycle,Together,41039.0,0,0,25-07-2013,32,66.33,34.55786106856156,72.49,57.23,24.39025732990668,1,8,1,5,8,0,0,0,0,0,0,3,11,0
683,683,10120,1955,Graduation,Together,38946.0,0,1,24-10-2013,84,133.52,42.05162815991917,115.12,87.71,50.211145696473686,2,3,1,6,5,0,0,0,0,0,0,3,11,0
684,684,6327,1967,Graduation,Together,65777.0,0,0,19-12-2013,87,139.25,45.05505094996786,102.88,75.64,50.04616909317902,1,2,8,6,1,0,0,0,0,0,0,3,11,0
685,685,10142,1976,PhD,Divorced,66476.0,0,1,07-03-2013,99,127.82,39.99183062942302,99.63,68.55,55.66384880887995,2,5,2,11,4,0,0,0,0,0,0,3,11,0
686,686,9826,1972,PhD,Single,86857.0,0,0,12-09-2012,96,178.65,43.138287386528816,114.4,84.5,51.624626718700114,1,5,6,10,2,0,0,0,0,0,0,3,11,1
687,687,1501,1982,PhD,Married,160803.0,0,0,04-08-2012,21,218.01,57.97565766089403,135.43,111.2,75.15085073045732,15,0,28,1,0,0,0,0,0,0,0,3,11,0
688,688,10767,1989,PhD,Together,77845.0,0,0,16-05-2014,40,157.17,51.051785834629655,114.75,99.67,56.23146036507446,1,3,5,12,1,0,0,1,1,0,0,3,11,0
689,689,7279,1969,PhD,Together,69476.0,0,0,30-09-2013,3,114.03,41.90441866694677,87.17,61.16,44.83030647394694,1,4,6,4,2,0,0,0,0,0,0,3,11,0
690,690,7230,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,116.4,19.576912218501143,91.34,84.45,58.57438785949171,6,4,5,7,6,0,1,0,0,0,0,3,11,1
691,691,143,1970,Graduation,Single,61209.0,0,0,25-08-2013,73,140.99,30.56240301143264,87.56,71.81,37.76234599510514,1,5,3,4,2,0,0,0,0,0,0,3,11,0
692,692,450,1958,Master,Together,42315.0,0,1,12-07-2013,90,129.68,44.12794009211169,113.54,74.26,39.37762000443155,3,1,4,4,3,0,0,0,0,0,0,3,11,0
693,693,9316,1952,Basic,Together,13084.0,0,0,02-11-2013,29,75.8,30.18221423766399,77.03,37.32,23.039304927790116,1,1,0,3,6,0,0,0,0,0,0,3,11,0
694,694,6379,1949,Master,Widow,47570.0,1,1,29-05-2013,3,120.93,32.17744876904533,105.02,65.77,48.23094650578901,3,2,2,2,7,0,0,0,0,0,0,3,11,1
695,695,9239,1961,Master,Married,61923.0,0,2,26-07-2013,94,163.13,48.562867152308016,145.42,90.88,64.8166799643989,1,2,1,4,3,0,0,0,0,0,0,3,11,0
696,696,8315,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,121.51,26.98072136368325,82.08,70.86,28.39939551892197,1,1,0,2,6,0,0,0,0,0,0,3,11,0
697,697,2868,1949,PhD,Single,26518.0,1,1,08-04-2013,33,115.39,41.7472821025641,122.44,80.23,64.19475177024188,3,2,0,3,8,0,0,0,0,0,0,3,11,1
698,698,10888,1961,Graduation,Single,45938.0,0,0,03-11-2013,46,122.83,33.84222603439775,81.77,65.02,30.24350567341175,2,8,4,6,6,0,0,0,0,0,0,3,11,0
699,699,1277,1960,Graduation,Together,78468.0,0,0,09-04-2014,29,131.66,49.01602733497401,113.39,86.88,45.185133806888906,1,10,7,10,4,0,0,0,1,0,0,3,11,0
700,700,9977,1973,Graduation,Divorced,78901.0,0,1,17-09-2013,99,129.65,31.124726113890603,109.74,72.26,43.72893910679621,3,9,3,5,4,0,0,0,0,0,0,3,11,0
701,701,10196,1978,Graduation,Married,71427.0,2,0,12-03-2014,26,167.86,46.09462844796836,116.63,89.27,71.8461368645871,2,8,2,8,4,0,0,0,0,0,0,3,11,0
702,702,6384,1978,Graduation,Divorced,71022.0,0,1,11-02-2014,30,125.84,39.5872653714496,101.02,41.77,49.466386392969085,3,5,2,11,8,1,0,0,0,0,0,3,11,0
703,703,8029,1988,Master,Single,90247.0,0,0,29-04-2014,27,150.9,45.581487228713655,91.22,70.59,34.18958418642265,1,3,4,7,1,0,1,1,1,0,0,3,11,1
704,704,968,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,93.78,30.4044500389418,58.49,44.5,45.16416978505891,3,4,1,4,7,0,0,0,0,0,0,3,11,0
705,705,6988,1986,Graduation,Married,71952.0,1,0,10-01-2013,93,157.59,51.85322308174675,117.52,92.04,62.98108631027901,2,8,4,8,4,1,0,1,0,0,0,3,11,0
706,706,4472,1970,PhD,Divorced,35682.0,1,0,27-06-2014,34,83.46,36.53813793242799,69.62,63.61,58.43482152392309,1,1,1,3,2,0,0,0,0,0,0,3,11,0
707,707,6991,1951,Graduation,Divorced,43185.0,0,1,10-04-2013,88,111.1,16.474614936622377,83.09,48.01,38.34058958201431,2,9,3,6,8,0,0,0,0,0,0,3,11,0
708,708,3336,1948,PhD,Together,66375.0,0,1,21-11-2013,96,136.44,49.51592041400418,133.94,105.04,62.80163328658144,3,2,4,5,7,1,0,0,0,0,0,3,11,0
709,709,4301,1971,Master,Married,35178.0,1,0,10-01-2013,10,103.42,53.250172922947215,97.56,61.02,41.30911597370474,1,1,1,2,7,1,0,0,0,0,0,3,11,1
710,710,1940,1986,Graduation,Married,25252.0,1,0,12-07-2013,26,109.06,56.935527986371085,83.49,67.39,38.0381490985412,1,1,0,2,8,0,0,0,0,0,0,3,11,0
711,711,1272,1965,Master,Single,55250.0,0,1,21-10-2012,49,150.33,42.44398617683518,114.82,63.95,54.31226658535272,4,7,5,10,5,0,0,0,0,0,0,3,11,0
712,712,1388,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,108.52,46.81762812340634,82.09,45.12,32.88619225336732,2,2,1,3,6,0,0,0,0,0,0,3,11,0
713,713,1044,1953,Graduation,Together,58398.0,0,0,14-05-2013,44,116.41,42.15880139464007,104.49,74.2,39.7182541410772,3,5,4,8,4,0,0,0,0,0,0,3,11,0
714,714,6969,1982,Graduation,Together,50272.0,1,0,07-08-2013,75,143.67,51.65351203519212,100.12,92.73,56.62061044095053,3,4,1,5,7,0,0,0,0,0,0,3,11,0
715,715,10479,1975,PhD,Married,76618.0,0,0,07-12-2012,64,154.2,49.198594401171846,122.2,104.68,60.19965349451386,1,3,2,5,1,0,0,0,0,0,0,3,11,0
716,716,3619,1960,2n Cycle,Divorced,87305.0,0,0,23-09-2012,19,89.71,19.4947909843368,63.64,47.0,20.57922569162521,1,5,3,8,2,0,0,1,0,0,0,3,11,1
717,717,1715,1978,Graduation,Together,25851.0,1,0,11-02-2013,45,107.49,50.19348856220856,90.02,75.84,43.20843822499936,2,2,0,3,7,0,0,0,0,0,0,3,11,0
718,718,10159,1970,Graduation,Divorced,58710.0,0,1,31-03-2013,77,122.32,26.267201920713514,101.22,54.67,44.00495724487042,6,11,5,9,6,0,0,0,0,0,0,3,11,0
719,719,1463,1958,Graduation,Single,45160.0,1,1,29-03-2014,9,126.59,39.48691065186353,93.55,61.14,41.122273977061866,1,1,0,2,7,0,0,0,0,0,0,3,11,0
720,720,5114,1965,Master,Married,74806.0,0,1,19-12-2012,1,138.39,57.37149402747569,113.83,77.08,52.83554260372139,2,5,4,5,4,0,0,0,0,0,0,3,11,0
721,721,4990,1954,Graduation,Married,59111.0,0,0,02-05-2013,90,134.62,39.15018132122599,100.45,74.63,39.36007686805461,1,11,1,8,7,0,0,0,0,0,0,3,11,0
722,722,4329,1984,PhD,Married,18988.0,1,0,23-05-2014,43,103.28,46.16467883446396,101.83,85.35,62.35460894243164,2,1,0,3,7,0,0,0,0,0,0,3,11,0
723,723,10936,1965,Graduation,Married,72190.0,0,0,13-02-2013,79,139.92,40.66527550386982,108.44,90.66,42.88292286318824,1,5,6,4,3,0,0,0,0,0,0,3,11,0
724,724,4692,1976,Graduation,Married,7500.0,1,0,01-08-2012,19,75.48,54.2553629898901,80.57,71.7,33.57117177778368,5,4,1,2,9,1,0,0,0,0,0,3,11,1
725,725,7212,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,126.19,46.31496673663259,112.91,91.69,47.020132440310654,1,2,0,3,6,0,0,0,0,0,0,3,11,0
726,726,6086,1955,Graduation,Married,80395.0,0,0,23-11-2013,62,155.59,44.06731587991387,121.41,88.95,43.48259027101011,1,6,5,12,2,0,0,0,1,0,0,3,11,0
727,727,437,1976,Master,Divorced,75012.0,0,0,25-01-2014,41,107.11,28.64684470547721,76.86,60.64,39.93313203100438,1,3,8,11,1,0,0,0,0,0,0,3,11,0
728,728,11171,1965,Master,Married,56962.0,2,1,11-10-2013,60,152.05,56.65347089190792,153.37,96.06,75.65154804984745,7,6,3,5,7,0,0,0,0,0,0,3,11,0
729,729,11101,1991,Graduation,Together,89891.0,0,0,15-04-2013,17,147.02,51.96611553467725,101.0,79.33,44.75669570333664,1,11,6,8,4,0,0,1,0,0,0,3,11,0
730,730,5329,1949,PhD,Divorced,35946.0,1,1,27-09-2013,24,102.11,34.8114266098779,87.1,53.35,56.62829868043131,1,0,0,3,5,0,0,0,0,0,0,3,11,0
731,731,610,1953,PhD,Together,53593.0,1,1,07-08-2012,60,134.44,48.61118529652529,138.74,104.06,76.04579871252567,8,7,2,6,8,0,0,0,0,0,0,3,11,0
732,732,9384,1978,Graduation,Married,66373.0,1,1,12-06-2013,57,160.89,50.64591405737742,138.76,90.68,68.83667671451376,7,4,2,10,3,0,0,0,0,0,0,3,11,0
733,733,5956,1948,PhD,Divorced,45072.0,1,2,16-10-2013,74,119.82,31.0156175688041,136.62,77.8,64.00601524872182,5,6,1,4,8,0,0,0,0,0,0,3,11,0
734,734,10430,1973,Graduation,Divorced,89694.0,1,1,09-10-2013,22,153.82,40.49395484256055,98.12,49.35,48.5535094597003,3,4,3,4,5,0,1,1,1,0,0,3,11,0
735,735,7875,1949,Graduation,Married,72025.0,0,0,29-04-2014,46,139.49,51.99846864422357,95.21,88.19,47.97575130707793,1,4,8,13,2,0,1,1,1,0,0,3,11,1
736,736,7072,1973,Graduation,Married,67432.0,0,1,29-03-2013,69,148.38,61.27956590129919,132.78,81.29,51.5932887651906,2,8,5,4,4,0,0,0,0,0,0,3,11,0
737,737,6255,1952,Master,Together,70545.0,0,1,03-06-2014,29,135.81,54.85699638330199,124.18,70.51,46.50900016119657,1,4,1,7,2,0,0,0,0,0,0,3,11,0
738,738,6516,1989,Basic,Married,17487.0,1,0,18-03-2013,37,88.13,32.769116302387545,78.53,53.19,32.024332647429084,1,1,0,2,7,0,0,0,0,0,0,3,11,0
739,739,5564,1969,Graduation,Together,62882.0,0,1,09-08-2012,26,138.36,55.08142714242412,109.94,82.03,48.0135830538478,2,7,5,6,4,0,0,0,0,0,0,3,11,0
740,740,5682,1953,PhD,Single,64108.0,0,1,23-03-2013,8,146.31,33.87314940932893,110.72,70.66,53.4222136373278,4,6,9,11,5,0,0,0,0,0,0,3,11,0
741,741,7458,1956,Master,Together,34941.0,1,1,06-03-2013,26,107.74,41.27769447460666,106.91,80.5,48.5657485437103,2,3,0,3,8,0,0,0,0,0,0,3,11,0
742,742,5237,1950,PhD,Single,48767.0,1,2,01-01-2014,79,165.24,52.435241310528745,150.79,91.76,82.47587291255817,3,2,1,3,5,0,0,0,0,0,0,3,11,0
743,743,7761,1978,2n Cycle,Together,38702.0,1,0,01-08-2013,71,79.39,40.24678714851935,94.73,77.23,40.98252276291178,2,3,0,4,6,0,0,0,0,0,0,3,11,0
744,744,5278,1964,Graduation,Married,82224.0,0,0,25-01-2014,83,157.86,48.252210810250205,104.12,81.14,44.312664049392765,1,6,9,5,3,0,0,0,1,0,0,3,11,0
745,745,3560,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,140.7,56.23928262934691,114.31,78.56,51.29950790211671,1,4,4,11,1,0,0,1,0,0,0,3,11,0
746,746,7235,1975,2n Cycle,Married,17003.0,1,0,09-12-2013,37,60.54,26.607865323587284,60.33,60.37,37.16326711170265,3,2,0,4,5,0,0,0,0,0,0,3,11,0
747,747,10548,1995,Graduation,Single,71163.0,0,0,09-03-2014,30,150.48,34.56190231965029,90.09,68.59,34.66192452620474,1,3,8,12,1,0,0,0,0,0,0,3,11,0
748,748,2281,1970,Graduation,Single,33697.0,1,0,15-09-2013,34,123.89,31.55296408888517,81.36,64.76,35.728992401155864,1,1,0,2,7,1,0,0,0,0,0,3,11,0
749,749,4073,1954,2n Cycle,Married,63564.0,0,0,29-01-2014,0,81.55,24.05238217154628,59.88,48.56,27.59252898533425,1,10,10,7,6,1,0,0,0,0,0,3,11,1
750,750,6974,1972,PhD,Together,83443.0,0,0,31-12-2013,89,152.76,43.38758575416676,118.58,107.68,60.52962394572437,1,6,10,5,2,0,0,0,0,0,0,3,11,0
751,751,7938,1958,PhD,Together,51518.0,0,1,03-10-2013,92,118.23,40.11673077599103,126.82,93.22,62.33261334137098,2,3,2,10,3,0,0,0,0,0,0,3,11,0
752,752,7094,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,155.99,41.67614430888429,105.85,76.64,39.63270947211366,1,6,4,13,4,0,0,0,0,0,0,3,11,0
753,753,3667,1969,Graduation,Married,80952.0,0,0,28-02-2013,20,149.3,49.90023841404433,104.41,68.79,36.75260184691764,1,8,5,11,8,0,1,1,1,0,0,3,11,1
754,754,7723,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,155.47,47.82532488834189,116.07,76.15,43.61374201481095,1,8,6,6,3,0,0,0,0,0,0,3,11,0
755,755,3870,1978,2n Cycle,Together,63855.0,0,0,09-02-2013,28,93.47,29.251634080480947,62.79,49.45,33.23634067622149,1,7,3,13,4,0,0,0,0,0,0,3,11,0
756,756,4012,1972,PhD,Together,62220.0,0,1,11-08-2012,55,142.86,45.84039847096466,125.82,99.67,69.42311717158438,5,7,6,5,6,0,0,0,0,0,0,3,11,1
757,757,5909,1964,Graduation,Married,58512.0,0,1,19-09-2013,25,126.34,48.55514487032909,110.97,74.33,46.969989381737214,5,3,4,8,8,0,0,0,0,0,0,3,11,0
758,758,10470,1979,Master,Married,40662.0,1,0,15-03-2013,0,99.0,54.955883914230846,91.79,63.64,45.81324873212207,2,2,1,3,4,0,0,0,0,0,0,3,11,0
759,759,6488,1959,PhD,Married,38829.0,0,1,06-04-2014,86,131.27,46.16234285372297,127.38,86.15,64.6471349241437,1,3,2,2,5,0,0,0,0,0,0,3,11,0
760,760,10270,1981,2n Cycle,Married,35523.0,1,0,03-10-2013,8,75.91,30.793771339629835,71.57,55.38,37.406979584248376,2,3,0,3,7,0,0,0,0,0,0,3,11,0
761,761,6887,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,172.65,47.50128439524638,124.43,77.33,53.556017813081326,2,8,1,8,6,0,0,0,0,0,0,3,11,0
762,762,6406,1988,Master,Married,78285.0,0,0,28-10-2013,13,130.33,46.87991516274852,95.93,84.69,39.53382856070567,1,6,4,10,3,0,0,0,0,0,0,3,11,0
763,763,7573,1978,PhD,Single,31626.0,1,0,10-05-2013,12,118.97,33.871268186562446,82.99,65.08,48.45462790947726,1,2,1,2,7,1,0,0,0,0,0,3,11,1
764,764,4508,1952,Graduation,Single,75127.0,0,0,22-05-2014,92,159.75,32.75569096200259,108.14,87.4,41.58559764172436,1,2,11,5,1,0,0,0,0,0,0,3,11,0
765,765,221,1955,Graduation,Married,48726.0,0,1,27-04-2013,90,146.53,42.2241942416314,141.06,90.92,52.90360433411445,3,3,2,4,6,0,0,0,0,0,0,3,11,0
766,766,5331,1977,Graduation,Married,74985.0,0,0,11-09-2012,8,140.68,49.03457031002837,97.7,77.28,38.437036163922606,1,3,6,7,2,0,0,0,0,0,0,3,11,0
767,767,1911,1987,Graduation,Together,67430.0,0,0,05-09-2012,6,127.91,45.00004024035072,95.03,69.4,44.66435464228032,1,11,5,12,6,0,0,0,0,0,0,3,11,0
768,768,20,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,91.44,33.56721912050941,102.91,60.88,45.036618135415935,1,2,1,4,4,0,0,0,0,0,0,3,11,0
769,769,8786,1956,Master,Married,62058.0,0,1,26-05-2013,52,134.99,56.4888785401764,120.0,87.29,58.2515110127736,4,6,1,7,6,0,0,0,0,0,0,3,11,0
770,770,10582,1979,Graduation,Married,72063.0,0,1,03-07-2013,3,147.8,50.92618854030037,107.55,77.82,53.601473547230384,2,5,2,12,2,0,0,0,0,0,0,3,11,0
771,771,1915,1951,PhD,Married,78939.0,0,0,12-12-2013,57,146.83,47.87505710973018,115.43,91.49,55.063552913318944,1,8,5,6,3,0,0,0,0,0,0,3,11,0
772,772,8897,1965,Graduation,Single,42720.0,1,1,24-04-2013,9,126.07,37.29509008017529,107.26,60.53,44.83902053180601,8,7,3,7,8,0,0,0,0,0,0,3,11,1
773,773,2371,1972,Graduation,Married,33622.0,1,1,13-04-2013,22,117.14,50.654844547332175,114.19,76.42,60.43790905662991,3,2,0,4,7,0,0,0,0,0,0,3,11,0
774,774,4303,1957,PhD,Together,6835.0,0,1,08-12-2012,76,100.76,44.38223947629525,106.55,86.07,52.97257625406605,0,0,0,1,20,0,0,0,0,0,0,3,11,0
775,775,6825,1953,Graduation,Together,41452.0,1,1,06-03-2013,86,130.6,51.03236670365577,124.87,94.98,57.47752231339807,1,1,0,2,7,0,0,0,0,0,0,3,11,0
776,776,1072,1965,PhD,Single,40760.0,0,1,30-08-2013,64,126.17,36.38279751802062,117.7,72.07,48.59988371228243,2,2,1,3,6,0,0,0,0,0,0,3,11,0
777,777,4964,1958,PhD,Together,74250.0,0,0,26-01-2014,90,133.63,44.08491971063206,104.06,99.42,53.65311948367141,1,2,11,4,1,0,0,0,0,0,0,3,11,0
778,778,2461,1955,Master,Single,51124.0,1,1,18-12-2013,79,147.09,41.7158755830748,126.7,76.52,56.95980861036831,2,1,0,3,3,0,0,0,0,0,0,3,11,0
779,779,10736,1971,Graduation,Single,72258.0,0,1,12-09-2013,28,154.0,55.478682277444975,118.85,64.45,51.55949830020767,2,6,9,5,2,0,0,0,0,0,0,3,11,0
780,780,3194,1974,PhD,Single,71466.0,0,0,05-04-2014,86,162.25,40.61227493472368,116.05,84.14,61.66846101589883,1,4,4,10,1,0,0,0,0,0,0,3,11,0
781,781,10839,1976,Graduation,Together,36283.0,1,1,14-04-2014,42,115.32,51.68009033018456,112.08,86.64,58.96357220588126,2,1,0,3,4,0,0,0,0,0,0,3,11,0
782,782,49,1970,Graduation,Single,20587.0,1,0,11-05-2014,39,108.31,32.90664889552739,79.76,65.27,38.74429972853856,1,1,1,2,7,0,0,0,0,0,0,3,11,0
783,783,4290,1972,Graduation,Married,30467.0,1,0,19-03-2014,8,114.47,50.02142452007301,89.0,67.99,43.723993785169306,1,1,0,2,7,0,0,0,0,0,0,3,11,0
784,784,10219,1972,Graduation,Together,31590.0,1,0,18-06-2013,40,103.0,52.8219989710937,94.84,91.44,40.48553905689352,1,1,0,3,8,0,0,0,0,0,0,3,11,0
785,785,4211,1986,Basic,Married,20425.0,1,0,29-10-2012,5,84.85,38.12545874544407,61.56,62.65,33.182159017315215,2,2,0,3,7,0,0,0,0,0,0,3,11,0
786,786,1135,1960,Master,Together,17144.0,1,1,15-02-2014,96,95.95,50.03985792762008,112.35,79.23,56.916299156761205,5,3,0,4,7,0,0,0,0,0,0,3,11,0
787,787,6299,1968,PhD,Divorced,42564.0,0,1,02-01-2013,28,86.09,28.99336464284847,93.09,53.08,48.81946259666339,6,6,8,4,7,1,0,0,0,0,0,3,11,1
788,788,10846,1978,Master,Married,43783.0,1,0,29-05-2014,22,99.02,51.25605351846763,93.61,61.97,49.21653344482853,6,7,1,8,7,1,0,0,0,0,0,3,11,0
789,789,347,1976,Graduation,Divorced,40780.0,0,1,08-09-2012,30,98.51,20.47602461828841,80.75,53.25,32.62290916755756,4,7,1,5,9,0,0,0,0,0,0,3,11,0
790,790,6543,1945,Master,Together,62847.0,0,0,15-01-2013,45,111.44,55.517122265708615,103.4,78.6,35.661055686823815,1,3,6,4,2,0,0,0,0,0,0,3,11,0
791,791,10446,1957,PhD,Married,82017.0,0,0,07-11-2012,58,159.14,48.540892316992,119.14,96.71,58.07647881648924,1,5,4,7,2,0,1,1,1,0,0,3,11,1
792,792,3479,1950,Graduation,Single,16813.0,0,0,19-07-2013,49,107.8,46.96201770043484,67.2,37.98,23.01340501747045,1,2,0,3,7,1,0,0,0,0,0,3,11,0
793,793,11075,1978,Graduation,Married,51267.0,1,1,29-10-2013,37,129.21,50.21659871891487,130.19,68.58,71.53259522917223,4,3,3,5,4,0,0,0,0,0,0,3,11,0
794,794,4442,1961,Graduation,Single,46524.0,0,1,05-04-2013,70,157.22,43.67675600866025,109.68,56.44,51.15175463294979,2,1,1,5,3,0,0,0,0,0,0,3,11,0
795,795,199,1962,Master,Single,45183.0,0,0,20-01-2013,33,129.15,39.61556637628858,88.87,65.48,27.223811261660117,1,4,1,7,7,0,1,0,0,0,0,3,11,0
796,796,6722,1954,PhD,Married,70421.0,0,1,28-06-2014,98,138.04,50.17488088253272,131.25,104.21,68.53408434265701,3,10,3,7,6,0,0,0,0,0,0,3,11,0
797,797,796,1965,2n Cycle,Divorced,60161.0,0,1,23-10-2012,17,84.36,15.0687524770078,57.31,53.89,30.029021982764537,3,11,4,8,8,0,0,0,0,0,0,3,11,0
798,798,3749,1973,Graduation,Together,73926.0,0,0,02-03-2013,54,123.41,50.08681875716213,103.86,84.42,38.85559919230876,1,6,5,12,3,0,0,0,0,0,0,3,11,0
799,799,8523,1968,Graduation,Married,19329.0,1,0,14-12-2013,39,118.39,39.39992310920925,92.38,73.28,45.56623098254365,3,4,0,3,8,0,0,0,0,0,0,3,11,0
800,800,310,1970,Master,Married,61872.0,0,1,13-12-2013,81,155.47,47.73315926186071,137.74,82.01,59.42831761770927,4,4,4,9,4,0,0,0,0,0,0,3,11,0
801,801,8629,1956,Graduation,Widow,46984.0,1,1,26-03-2013,71,140.85,46.39389733527618,119.04,77.86,55.23476387117148,1,1,0,3,5,0,0,0,0,0,0,3,11,0
802,802,236,1951,Graduation,Married,34838.0,1,1,19-01-2013,62,126.85,48.62519950647163,115.23,85.36,58.96808119518782,3,2,1,4,6,0,0,0,0,0,0,3,11,0
803,803,9930,1944,PhD,Single,82716.0,0,0,05-11-2013,8,150.28,45.14757468333744,81.2,60.36,42.443001206515696,1,6,8,13,2,0,0,0,0,0,0,3,11,0
804,804,3483,1958,Graduation,Married,48192.0,0,0,06-04-2013,76,114.75,48.54223806277791,102.21,75.02,35.28406050521468,3,2,8,12,8,0,1,0,1,1,0,3,11,1
805,805,4599,1976,Master,Married,49681.0,0,2,04-11-2013,66,146.19,56.51987309193048,163.64,83.79,64.3981718794276,6,7,1,7,7,0,0,0,0,0,0,3,11,0
806,806,7326,1971,Master,Married,56850.0,0,1,23-03-2014,83,153.65,63.38062744233991,130.91,85.11,54.662370667408304,1,1,1,3,2,0,0,0,0,0,0,3,11,0
807,807,7352,1957,Graduation,Married,55267.0,0,1,21-10-2013,28,122.98,40.068257484379295,119.47,70.63,44.88308344222042,4,3,4,6,3,0,0,0,0,0,0,3,11,0
808,808,2350,1972,Graduation,Married,59666.0,1,1,22-03-2013,87,139.42,54.00284395560526,131.22,88.75,64.43824651457504,7,3,2,8,8,0,1,0,0,0,0,3,11,0
809,809,9145,1972,Graduation,Single,72504.0,0,1,06-04-2013,43,162.88,45.4338198667342,117.16,72.64,46.14680065881457,2,5,9,6,2,0,0,0,0,0,0,3,11,0
